slice_id	is_tissue	cluster	row	column	feature-0	feature-1
slice_0	1	0	-0.9999999999999998	1.7320508075688772	0.47651380133274396	0.523486198667256
slice_0	1	0	1.0000000000000002	1.7320508075688772	0.2359344756017178	0.7640655243982821
slice_0	1	0	3.0	1.7320508075688772	0.30716388284328505	0.692836117156715
slice_0	1	0	5.0	1.7320508075688772	0.44448849070647783	0.5555115092935222
slice_0	1	0	7.0	1.7320508075688772	0.33346618979812187	0.6665338102018781
slice_0	1	0	9.0	1.7320508075688772	0.3087278566722995	0.6912721433277005
slice_0	1	0	11.0	1.7320508075688772	0.4124867557796927	0.5875132442203074
slice_0	1	0	13.0	1.7320508075688772	0.3216091321027483	0.6783908678972518
slice_0	1	0	15.0	1.7320508075688772	0.3528590399682778	0.6471409600317222
slice_0	1	0	-2.0	0.0	0.3931966474710725	0.6068033525289275
slice_0	1	0	0.0	0.0	0.09508824618896253	0.9049117538110375
slice_0	1	0	2.0	0.0	0.3994252927369349	0.600574707263065
slice_0	1	0	4.0	0.0	0.2773543079501085	0.7226456920498915
slice_0	1	0	6.0	0.0	0.36490795390199354	0.6350920460980065
slice_0	1	0	8.0	0.0	0.198309823174644	0.801690176825356
slice_0	1	0	10.0	0.0	0.4418715497833207	0.5581284502166795
slice_0	1	0	12.0	0.0	0.013412456738202475	0.9865875432617975
slice_0	1	0	14.0	0.0	0.33152427825846764	0.6684757217415324
slice_0	1	0	16.0	0.0	0.058586260863697406	0.9414137391363027
slice_0	1	0	-1.0000000000000002	-1.7320508075688772	0.43431819335177174	0.5656818066482283
slice_0	1	0	0.9999999999999998	-1.7320508075688772	0.2578813067551549	0.742118693244845
slice_0	1	0	3.0	-1.7320508075688772	0.11646671726775644	0.8835332827322435
slice_0	1	0	5.0	-1.7320508075688772	0.34870799129375146	0.6512920087062486
slice_0	1	0	7.0	-1.7320508075688772	0.28890039226920056	0.7110996077307994
slice_0	1	0	9.0	-1.7320508075688772	0.4663876544376177	0.5336123455623822
slice_0	1	0	11.0	-1.7320508075688772	0.4716615317867573	0.5283384682132427
slice_0	1	0	13.0	-1.7320508075688772	0.32620662286046775	0.6737933771395322
slice_0	1	0	15.0	-1.7320508075688772	0.08319004157451182	0.9168099584254882
slice_1	1	0	-0.9999999999999998	1.7320508075688772	0.19551952872054	0.80448047127946
slice_1	1	0	1.0000000000000002	1.7320508075688772	0.06498935680961825	0.9350106431903817
slice_1	1	0	3.0	1.7320508075688772	0.044006815580972455	0.9559931844190276
slice_1	1	0	5.0	1.7320508075688772	0.4306759166615887	0.5693240833384113
slice_1	1	0	7.0	1.7320508075688772	0.3973903314515339	0.6026096685484661
slice_1	1	0	9.0	1.7320508075688772	0.015781451700532734	0.9842185482994673
slice_1	1	0	11.0	1.7320508075688772	0.13844113690110885	0.8615588630988912
slice_1	1	0	13.0	1.7320508075688772	0.29404567321485064	0.7059543267851492
slice_1	1	0	15.0	1.7320508075688772	0.05935374045850262	0.9406462595414974
slice_1	1	0	-2.0	0.0	0.30236076827798675	0.6976392317220134
slice_1	1	0	0.0	0.0	0.22367656688550316	0.7763234331144968
slice_1	1	0	2.0	0.0	0.015441194166756367	0.9845588058332436
slice_1	1	0	4.0	0.0	0.24959907008577276	0.7504009299142272
slice_1	1	0	6.0	0.0	0.3214146041278368	0.6785853958721632
slice_1	1	0	8.0	0.0	0.29777861810254785	0.7022213818974522
slice_1	1	0	10.0	0.0	0.37517252592971045	0.6248274740702896
slice_1	1	0	12.0	0.0	0.2648025007911256	0.7351974992088744
slice_1	1	0	14.0	0.0	0.09072362834722221	0.9092763716527777
slice_1	1	0	16.0	0.0	0.30085854508409404	0.6991414549159058
slice_1	1	0	-1.0000000000000002	-1.7320508075688772	0.19562178264998104	0.804378217350019
slice_1	1	0	0.9999999999999998	-1.7320508075688772	0.3429687678373995	0.6570312321626005
slice_1	1	0	3.0	-1.7320508075688772	0.14454382851511646	0.8554561714848835
slice_1	1	0	5.0	-1.7320508075688772	0.46091868654641904	0.539081313453581
slice_1	1	0	7.0	-1.7320508075688772	0.42191989329980134	0.5780801067001987
slice_1	1	0	9.0	-1.7320508075688772	0.2708114491609532	0.7291885508390469
slice_1	1	0	11.0	-1.7320508075688772	0.4371463114256719	0.5628536885743282
slice_1	1	0	13.0	-1.7320508075688772	0.15324089720697243	0.8467591027930276
slice_1	1	0	15.0	-1.7320508075688772	0.45356002754209424	0.5464399724579059
slice_2	1	0	0.0	0.0	0.0070695516152192855	0.9929304483847807
slice_2	1	0	2.0	0.0	0.4847861151219294	0.5152138848780707
slice_2	1	0	1.0000000000000002	1.7320508075688772	0.44635384624513386	0.5536461537548661
slice_2	1	0	-0.9999999999999998	1.7320508075688772	0.36168039990751083	0.6383196000924892
slice_2	1	0	-2.0	0.0	0.4129148191684082	0.5870851808315918
slice_2	1	0	-1.0000000000000002	-1.7320508075688772	0.03974025417494173	0.9602597458250582
slice_2	1	0	0.9999999999999998	-1.7320508075688772	0.21466477068671344	0.7853352293132865
slice_2	1	0	14.0	0.0	0.06114417511738437	0.9388558248826157
slice_2	1	0	16.0	0.0	0.015445992398404374	0.9845540076015956
slice_2	1	0	15.0	1.7320508075688772	0.340918794317568	0.659081205682432
slice_2	1	0	13.0	1.7320508075688772	0.1485839564436321	0.8514160435563678
slice_2	1	0	12.0	0.0	0.05228861046116077	0.9477113895388393
slice_2	1	0	13.0	-1.7320508075688772	0.4778981068901262	0.5221018931098738
slice_2	1	0	15.0	-1.7320508075688772	0.2911235536774891	0.7088764463225109
slice_3	1	0	6.0	0.0	0.9360509308626234	0.06394906913737668
slice_3	1	0	5.0	1.7320508075688772	0.5324415701022422	0.46755842989775775
slice_3	1	0	4.0	3.4641016151377544	0.7793513059354666	0.2206486940645333
slice_3	1	0	3.000000000000001	5.196152422706632	0.6922503481497814	0.30774965185021863
slice_3	1	0	1.0000000000000009	5.196152422706632	0.6641960756120898	0.33580392438791024
slice_3	1	0	-0.9999999999999991	5.196152422706632	0.5066017114622064	0.4933982885377936
slice_3	1	0	-2.999999999999999	5.196152422706632	0.7714365390902287	0.2285634609097713
slice_3	1	0	-3.9999999999999996	3.4641016151377544	0.8790214735244023	0.12097852647559773
slice_3	1	0	-5.0	1.7320508075688772	0.5318831131174359	0.46811688688256414
slice_3	1	0	-6.0	0.0	0.7335264888412031	0.2664735111587969
slice_3	1	0	-5.0	-1.7320508075688772	0.8431490265824829	0.15685097341751708
slice_3	1	0	-4.0	-3.4641016151377544	0.5483895067349207	0.45161049326507924
