slice_id	is_tissue	cluster	row	column	feature-0	feature-1
slice_0	1	0	0.0	0.0	0.5968420715593675	0.4031579284406324
slice_0	1	0	2.0	0.0	0.8739186142499854	0.12608138575001457
slice_0	1	0	4.0	0.0	0.802209626697016	0.19779037330298405
slice_0	1	0	6.0	0.0	0.8286844060946961	0.17131559390530376
slice_0	1	0	8.0	0.0	0.668136252591788	0.33186374740821206
slice_0	1	0	1.0000000000000002	1.7320508075688772	0.6116440936106674	0.3883559063893326
slice_0	1	0	3.0	1.7320508075688772	0.5317158247581873	0.4682841752418126
slice_0	1	0	5.0	1.7320508075688772	0.8297642335121801	0.17023576648781993
slice_0	1	0	7.0	1.7320508075688772	0.5672048256206637	0.43279517437933634
slice_0	1	0	9.0	1.7320508075688772	0.6976441138660302	0.3023558861339698
slice_0	1	0	2.0000000000000004	3.4641016151377544	0.617983130193095	0.382016869806905
slice_0	1	0	4.0	3.4641016151377544	0.7093312512117007	0.29066874878829924
slice_0	1	0	6.0	3.4641016151377544	0.5432414425863548	0.4567585574136453
slice_0	1	0	8.0	3.4641016151377544	0.7455635729826523	0.25443642701734787
slice_0	1	0	10.0	3.4641016151377544	0.693668793860373	0.306331206139627
slice_0	1	0	3.000000000000001	5.196152422706632	0.6347363203883363	0.3652636796116637
slice_0	1	0	5.000000000000001	5.196152422706632	0.6909237915664884	0.3090762084335116
slice_0	1	0	7.000000000000001	5.196152422706632	0.713292170939959	0.28670782906004094
slice_0	1	0	9.0	5.196152422706632	0.6031611974071205	0.3968388025928794
slice_0	1	0	11.0	5.196152422706632	0.7175857524700681	0.28241424752993205
slice_0	1	0	4.000000000000001	6.928203230275509	0.697894113644845	0.302105886355155
slice_0	1	0	6.000000000000001	6.928203230275509	0.5376212678215345	0.46237873217846553
slice_0	1	0	8.0	6.928203230275509	0.8006533452629319	0.19934665473706814
slice_0	1	0	10.0	6.928203230275509	0.6657718871045242	0.3342281128954759
slice_0	1	0	12.0	6.928203230275509	0.7809353944127476	0.21906460558725227
slice_0	1	0	10.0	0.0	0.09834871450108999	0.90165128549891
slice_0	1	0	12.0	0.0	0.34420327345994933	0.6557967265400507
slice_0	1	0	14.0	0.0	0.3867288720389956	0.6132711279610044
slice_0	1	0	16.0	0.0	0.26953170390716624	0.7304682960928337
slice_0	1	0	18.0	0.0	0.40065952219762974	0.5993404778023703
slice_0	1	0	11.0	1.7320508075688772	0.4886483397845294	0.5113516602154706
slice_0	1	0	13.0	1.7320508075688772	0.42684319767300355	0.5731568023269964
slice_0	1	0	15.0	1.7320508075688772	0.3406550483799308	0.6593449516200692
slice_0	1	0	17.0	1.7320508075688772	0.06141424120658184	0.9385857587934181
slice_0	1	0	19.0	1.7320508075688772	0.17955092906900413	0.8204490709309957
slice_0	1	0	12.0	3.4641016151377544	0.23125360996964853	0.7687463900303515
slice_0	1	0	14.0	3.4641016151377544	0.41766734454271637	0.5823326554572836
slice_0	1	0	16.0	3.4641016151377544	0.41250565565902136	0.5874943443409787
slice_0	1	0	18.0	3.4641016151377544	0.33382500516127117	0.6661749948387288
slice_0	1	0	20.0	3.4641016151377544	0.4290259969598413	0.5709740030401588
slice_0	1	0	13.0	5.196152422706632	0.1835699545256898	0.8164300454743102
